,org1_x,org1_y,org1_z,org2_x,org2_y,org2_z,time
0,-2.3170966552563836,22.73046585542508,9.673630516496715,-1.8806075706385361,19.088100371074898,8.103148839916173,312
1,-2.635569778560224,22.665915670872643,11.519820488545308,-2.1455779073640078,18.914027737985474,9.766229739508741,468
2,-10.407687257171558,24.564173309244822,-1.5592224684547968,-8.986266761451615,20.464217998585532,-1.5726823875820048,610
3,-10.774453191918957,25.01297153323475,-4.667179924270524,-9.258438839751683,20.69531719233391,-4.1855159559646244,770
4,-11.522025228428378,27.503644886600192,-6.7036676918876665,-9.72911667004426,22.606617311256045,-5.798618026312161,916
5,-13.100460871665,26.332800342705113,-9.60351162150215,-10.99838598134955,21.130288533603277,-8.107641854874954,1066
6,-13.48449654986078,25.842533065377015,-11.71843148819481,-11.277643684178969,20.66645480833279,-9.805147774129727,1212
7,-13.580744525012681,23.003085326936322,-12.792178802552227,-11.38201977576319,18.310211786483876,-10.628696986358902,1369
8,-12.918740981446016,21.373073880684128,-12.768387716569798,-10.901720660819452,17.11902133539235,-10.727299756448907,1519
9,-12.271436574616459,21.779289659557296,-12.447596526011884,-10.403950348093048,17.60233710176747,-10.513128994618269,1669
10,-11.525647937564877,23.247058682221574,-11.6711019638001,-9.748419420751407,18.86136894589951,-9.859502206735742,1825
11,-11.416072008689783,24.724295768204993,-11.977807542709177,-9.63746602127333,20.023850788003177,-10.097936500914738,1986
12,-13.593758836628236,23.470517119381224,-12.810150618578259,-11.49501098868934,18.754346140130743,-10.71766939728274,2170
13,-12.004348665877506,24.018112813833582,-13.926385910116453,-10.107734717524684,19.295858756293313,-11.615884350418206,2368
14,-13.786473287170342,24.65270405123211,-13.390488783648685,-11.800396740879613,19.58696280218043,-11.279334099057786,2541
15,-10.856718366156503,27.262144186543242,-13.028061985481163,-9.143268398464723,21.87667174312736,-10.895733714750191,2710
16,-16.990179990177104,22.967776068155704,-16.506043002717004,-14.111610411140747,18.007504707719175,-13.60268424539333,2873
17,-18.456468779392438,19.851217569100847,-25.250035178832146,-15.130424966637387,15.348534804338742,-20.18336454072006,3061
18,-15.366834057949665,32.46591084285142,-13.039647215253297,-12.737252831328341,25.22090882517398,-10.815669401526913,3202
19,-18.903802763610482,31.906475025391916,-9.150199921141299,-15.544399113553066,24.862408817921025,-7.7329705803011235,3351
20,-11.628246871395286,31.871569890041915,-15.516765062083783,-10.022712400368532,24.850348614213026,-12.706135056742086,3489
21,-4.833325317954965,38.45890866716982,-22.189805592907543,-4.777058508778494,29.858010729534048,-18.117027190630942,3643
22,-12.355442495654682,27.54336425225322,2.037893956238151,-10.377096060556697,22.364436844123716,1.2871323865509794,3793
