,org1_x,org1_y,org1_z,org2_x,org2_y,org2_z,time
0,11.974461719329215,62.017410697263905,20.678308045895854,11.974461719329215,62.017410697263905,20.678308045895854,312
1,10.638991127978816,35.06421076363636,59.80763991526919,10.638991127978816,35.06421076363636,59.80763991526919,468
2,-6.485446173312538,97.19794243353873,9.090186674477943,-6.485446173312538,97.19794243353873,9.090186674477943,610
3,-4.027253961183649,93.62699306245443,1.5365249804027021,-4.027253961183649,93.62699306245443,1.5365249804027021,770
4,12.154387014021735,93.52694583245781,48.145941803496136,12.154387014021735,93.52694583245781,48.145941803496136,916
5,-4.1583433257926,75.31213203648403,4.312364473396952,-4.1583433257926,75.31213203648403,4.312364473396952,1066
6,-1.64741118715087,69.353570765764,1.4830319762504243,-1.64741118715087,69.353570765764,1.4830319762504243,1212
7,-8.820513736903262,62.61796680992606,-13.313717354392649,-8.820513736903262,62.61796680992606,-13.313717354392649,1369
8,-2.0062679560662384,73.21356385460636,-24.63788769191441,-2.0062679560662384,73.21356385460636,-24.63788769191441,1519
9,0.07750445304747734,77.66035656015012,-16.133638040026998,0.07750445304747734,77.66035656015012,-16.133638040026998,1669
10,7.436982759932455,69.55812803097103,-3.2000319276798073,7.436982759932455,69.55812803097103,-3.2000319276798073,1825
11,11.368567490334817,75.58871942780719,9.393294119479576,11.368567490334817,75.58871942780719,9.393294119479576,1986
12,-8.745648133258431,77.70129142585773,-21.53891320215214,-8.745648133258431,77.70129142585773,-21.53891320215214,2170
13,6.455079669915592,70.4781573267338,0.9874419414563208,6.455079669915592,70.4781573267338,0.9874419414563208,2368
14,-15.861598011758709,101.76389679508688,-43.61950448761779,-15.861598011758709,101.76389679508688,-43.61950448761779,2541
15,8.24431036931799,75.25681930413792,16.184192664789606,8.24431036931799,75.25681930413792,16.184192664789606,2710
16,2.049121361800901,74.26819117482202,-30.979436906872074,2.049121361800901,74.26819117482202,-30.979436906872074,2873
17,7.514334259170543,72.42890259808617,-2.973234964642029,7.514334259170543,72.42890259808617,-2.973234964642029,3061
18,11.706748888406185,81.10722419824393,-3.780254276091027,11.706748888406185,81.10722419824393,-3.780254276091027,3202
19,4.052419720901833,88.5686944194604,-3.095250075468928,4.052419720901833,88.5686944194604,-3.095250075468928,3351
20,1.664843045095518,84.76036414264168,-25.413450908619655,1.664843045095518,84.76036414264168,-25.413450908619655,3489
21,18.699851524081442,90.03051490066457,-16.657152479205003,18.699851524081442,90.03051490066457,-16.657152479205003,3643
22,5.410294571368901,78.88461836145626,1.6200856838528201,5.410294571368901,78.88461836145626,1.6200856838528201,3793
