,org1_x,org1_y,org1_z,org2_x,org2_y,org2_z,time
0,0.3203167933666179,30.48699523545033,11.903853460412922,-2.1316471244483672,17.78793143865843,7.669636808473082,312
1,-0.17519699210322764,25.408050607847226,20.842828155492487,-2.372482008826125,18.166192427184463,8.49067657546337,468
2,-14.637883936433528,37.521071201637945,-5.929727625690058,-1.8239777475728156,19.214700370697262,8.301875131509266,610
3,-14.300158077590766,37.111061587800904,-10.23082450879364,-1.8222630185348634,20.48929143865843,6.980180759046778,770
4,-10.252959288380053,45.53855199316903,-4.510045758240851,-1.7177178330979699,21.970184342453663,5.854429907325684,916
5,-15.213424723497383,36.94982580361864,-13.227920535637661,-2.1703088891438655,23.071593495145628,4.3719925472197705,1066
6,-14.628213605454222,35.19084751227227,-15.45317106004236,-2.3500657572815533,23.78276769638129,3.3717566160635477,1212
7,-16.462366478193136,29.53863371268398,-18.206334627813394,-2.5064860829655777,22.843026725507503,1.8389768674315976,1369
8,-15.634347950904374,28.798817720856686,-21.56895188350645,-2.3407075772285966,21.766269682259487,1.4419124801412178,1519
9,-14.485224035205423,30.576499902711817,-20.220121456789137,-2.1213528543689315,21.707472109443955,1.9711033503971758,1669
10,-11.480937654948722,32.04547062202792,-16.787537699782263,-1.539979612533098,22.127797537511032,2.64336680847308,1825
11,-10.3823561178371,36.1890740545836,-15.638785122707446,-1.0107876990291262,22.73297939099735,2.9136609664607236,1986
12,-17.867785836039804,31.72239857243398,-20.97610078606843,-2.0121996363636367,23.11370720211827,2.001980472727273,2170
13,-11.882205875054575,33.891486407370614,-18.0744855755128,-0.8396543927625773,23.30871239187996,1.4020030723742274,2368
14,-22.116610354758024,34.7282448004675,-27.428083058965395,-1.444844417475728,23.850672330097087,2.694509466019417,2541
15,-9.717355468476807,39.553311726796224,-15.12057603708177,-0.4567008179170344,24.102964730803176,3.464311104148279,2710
16,-18.652369932435548,30.722526383715678,-26.879519563237093,-3.6702063874669024,24.90647913503972,-1.1270457965578113,2873
17,-17.109328941273457,32.676861825336644,-28.96748797679024,-1.1747689295675199,25.980621588702565,-8.957696766990292,3061
18,-14.320375328220656,44.53959317988904,-20.237359555077052,-1.562831872903795,27.627337016769637,4.603887293909974,3202
