,org1_x,org1_y,org1_z,org2_x,org2_y,org2_z,time
44,-13.888868611420103,34.8820576357436,15.040143344411236,-10.111374375698942,28.15804232557521,15.138084325853198,6822
45,-3.058202710751801,22.955450444360103,-17.035013077802212,-0.3040564077841061,21.14378436789744,-12.291616793554281,6963
46,-2.426504290348249,24.005153224004765,-19.505293079118218,0.3079821402073761,22.22914429561821,-14.187482910994133,7098
47,-3.953977734597961,22.538519558761482,-14.760936125247119,-1.2981672481347843,20.60104527354743,-10.839740269709583,7261
48,-8.268497026760006,27.160421470907185,-2.2613241109611684,-5.005432642528048,23.260296211992735,0.07753146817661101,7417
49,2.690635314848262,20.268784782428927,-27.965196908216406,4.879407759738879,19.829769388396702,-21.65985655711439,7589
50,-18.100423351202945,23.63788431873485,11.447488787924893,-13.988034834736682,19.386026917895734,10.979576313839837,7751
51,-37.8442698296401,3.5865459022507076,-13.911069143872638,-28.251600588261727,7.878237692382631,-10.731651301920069,7915
52,-40.354701979069006,14.88166851729731,-7.612099715815335,-29.189602676229672,16.426508093236553,-5.836533787740349,8054
53,-11.221279893351436,13.498085210936003,-21.780419246735562,-7.098998628457865,13.889765917613975,-18.90925141618304,8243
54,-7.066987178222216,17.175778695867077,-24.925042117693103,-3.353985109618035,17.38608561535414,-19.673901113418168,8422
55,-4.300905298940956,14.93701894363903,-18.808568691846727,-2.059192725384052,14.886220873749922,-15.068514576576328,8638
56,-13.485911528616258,21.97389542902046,-6.503497006788865,-9.30598839547096,19.87978044788782,-4.652577450299305,8785
57,-18.671655858814294,19.046108285980203,-0.9831683143561549,-14.112553171353978,16.947782797814625,-0.4917480246159411,8935
58,-15.404736960065387,14.877332617131403,-5.089757707404658,-11.852539142772628,14.0732146435026,-4.432848118166059,9074
59,-15.510163837332655,20.765993819217712,-8.158305828851013,-10.872170372998493,19.0873428374691,-6.354595812146567,9217
60,-19.467820791404243,24.913026716314246,-2.9711346851671023,-13.514823491057708,22.05232603616087,-1.6944975866595244,9392
61,-19.87546216420086,24.462415803144452,-3.530954629457079,-13.662799056291016,21.574475228125657,-2.0474113685596045,9544
62,-18.167315076851523,22.835118772190334,-4.578125557391263,-12.609600861428484,20.3500111477134,-3.00941060220161,9680
63,-18.635564078646638,24.113265668400512,-4.568181595376089,-12.819460264430845,21.322211102256055,-2.8405290543199873,9841
64,-19.828404715139925,24.702831324185816,-3.2915155313647917,-13.538443836145552,21.876593142380877,-1.6783917366118175,9994
65,-18.075821402206277,25.18888032865152,-8.33821483023925,-12.015898429723864,22.779049349808194,-5.447210186488389,10151
66,-17.891635889263984,24.266220794785543,-8.442831083298575,-12.032073265826613,22.041514094836817,-5.685444009403112,10294
67,-17.663370691335064,22.430045701420088,-8.609110775461755,-12.273208320013913,20.542832589400078,-5.936820692631032,10456
68,-17.621136656842666,23.12726439871291,-11.931291620116738,-12.25025936040641,21.563617760044856,-8.417562856832598,10597
69,-16.85353750643234,22.225298234693614,-13.41687775372847,-11.794981238775856,20.79225548314155,-9.617292204087637,10742
70,-14.907289401335682,17.56235048835262,-11.472714544327385,-11.048957502641077,16.72579395633407,-8.777746769010383,10886
71,-10.289108803730981,15.163869124080634,-9.69019601809854,-7.76761888417087,14.462332090192524,-7.6119963276791704,11042
72,-11.567051750597514,13.427229083191643,-9.77900424211817,-8.91610532400897,13.021381693509513,-7.935325232111728,11186
73,-11.990472253671406,11.772798997917958,-10.25632705997061,-9.404276681269065,11.622282528858769,-8.602354052996569,11336
74,-11.6226974469203,15.537328904305172,-9.917596741434576,-8.646642783568094,14.851099453987194,-7.7588581904115275,11481
75,-12.542214643146073,20.8933233650025,-10.794093984919598,-8.645484059735427,19.401240006636428,-7.817972811692192,11643
76,-15.38695289183818,23.261033208380315,-6.0400161230904565,-11.00606902323622,21.04116625808747,-3.6598638657393674,11791
77,-27.14242649564894,20.718444985712186,8.693762819914378,-20.45956741121459,18.131930693134795,7.64345107314118,11945
78,-21.82615645761819,16.944244836759793,2.0155131996799183,-16.53752583782153,15.394475071766768,2.0570186864147018,12085
79,-18.056126643220527,14.964351146838617,-10.329017407890161,-13.167630442598478,14.567765355038043,-8.321068406147406,12232
80,-9.90871870654453,19.231643291075606,-14.434823356425289,-6.349900707872925,18.150897300685973,-10.83549903275049,12369
81,-5.343164811296662,18.73282042946595,-21.104120637725345,-2.584392735742558,18.28554293259346,-16.182589141618035,12523
82,-5.129759479354125,16.500262456238524,-13.898701330084293,-3.223160441016217,15.712244806416601,-10.923986282959149,12661
83,-4.341727073501365,15.322643619308721,-13.57963755869153,-2.781637321700369,14.670801289467983,-10.573367541952608,12805
84,-4.15245884220107,17.15329583324149,-13.317536515509037,-2.6347285529720983,16.257675782211948,-9.981461925001904,12942
85,-4.864327229241388,18.70660141453547,-15.709132805094745,-3.093804887941328,17.77725730937591,-11.51832346071967,13087
86,-5.11133681180562,19.868494943746374,-14.459092765360362,-3.3074594051641126,18.555262618979963,-10.246670475902635,13229
87,-4.584240033014388,20.44370554293349,-15.441481052793423,-2.840733184277514,19.090038047157194,-10.922468640024507,13381
88,-6.022103246965566,21.350334917806613,-15.885480000971311,-3.9098217414381167,19.97011143153543,-11.160905739193884,13530
89,-8.475991379561458,25.337050809734496,-16.81910127917808,-5.4252091379983485,23.29791976969451,-11.178099959404408,13686
90,-10.718512323790218,21.19877139675134,-18.92750500745821,-7.169473992200303,20.44637210496222,-13.403743487774795,13831
91,-12.04371307208642,24.1408160591417,-20.342181026261365,-7.551283968170505,23.112608901739673,-14.039495275710879,14004
92,-12.4089251805993,22.86774472971322,-19.413958379663487,-7.92460184250728,21.872839067929963,-13.777999810807266,14140
93,-13.910110524906285,21.63270940221246,-17.754513303304908,-9.390261668523442,20.525191118434766,-12.757725050082913,14286
94,-15.73415002956319,20.62882846779219,-17.20178546500586,-10.717404541031353,19.949156206048546,-12.54965535498386,14433
95,-11.554931277749123,20.76106512308846,-21.16784965475604,-7.3610199710431505,20.346982148210646,-15.551785131794162,14594
96,-12.050070114980063,17.649951684514484,-22.064304109833632,-7.877674627818742,17.536787273663137,-16.658135418136027,14750
97,-12.21695514686635,15.704567393546274,-15.66576136347283,-8.60877974295514,15.424447500460868,-12.415928093288738,14916
98,-16.71134825702471,12.489142825011195,-19.43998547665833,-11.82899968508743,13.068528443868594,-16.611414042761417,15054
99,-19.513277914868876,10.820916989498913,-19.606483876606692,-14.193167160714088,11.688144427776713,-16.90014258246686,15219
100,-27.08444546647991,12.15538127461313,-12.707911044424279,-20.111751506911272,12.345645898013403,-11.724930534448307,15359
101,-26.916528182079443,18.9035674127216,-6.562123217581817,-19.557024723435028,17.51511829356209,-5.747828688024643,15508
102,-23.300515383899178,10.186373315163816,-2.161716499269739,-18.708531333491386,9.966708989406557,-2.3125098354385885,15656
103,-18.664437583593134,13.079517758724768,-7.435828056267255,-14.411955603523438,12.938126777524433,-6.36284192050285,15808
104,-15.031029037846027,15.561843291842694,-11.657775877934577,-11.176743308902049,15.111784219801017,-9.550530171330427,15950
105,-13.058055505486184,21.966312749008548,-17.991739308533372,-8.532546779178642,20.857852662304897,-13.632362023595674,16103
106,-19.55830606502577,17.738311854824808,-17.399773635234727,-13.505923275776354,17.432153684418886,-14.438998511124213,16245
107,-21.843714808000524,16.023970224252466,-15.35678704083848,-15.693583199881077,15.737224030172058,-12.993849968512814,16398
108,-21.599259063233944,13.200303876724993,-11.051776376042246,-16.121867466644314,13.003420540329047,-9.846827394870497,16536
109,-17.82281905818629,9.622694947957921,-7.10194866184952,-14.185751602922021,9.507111694599129,-6.825172979874279,16686
110,-19.052837375524806,9.755402201134995,-7.895528018403859,-15.160571495312192,9.765657503397213,-7.741698597759431,16827
111,-21.250201266609483,10.56787368803874,-6.103769392552919,-17.02655352814282,10.340620593995853,-6.246077823497874,16973
112,-20.51622211233742,11.3413277598931,-1.280661081475403,-16.625119368942517,10.654555091495567,-2.0886085581612375,17111
113,-24.90041326148346,11.36333708109712,-0.8957903069766147,-19.848115282615726,10.881693502607119,-2.255037210234608,17252
114,-21.777317795063784,11.639270493498326,-5.531551525816181,-17.14193525981775,11.362488942650723,-5.576390351317448,17393
115,-17.639126850606104,9.788625585689454,-8.443627610452475,-14.073437418858777,9.915331658924702,-8.001455941274626,17539
116,-12.244056243092064,20.767883141643836,-0.5283693232507395,-9.22403753075872,18.513088555017443,0.46119648692104276,17678
117,-15.507070332304322,14.294500898070428,-17.233917613561516,-11.032200625929153,14.139903096289766,-15.381341639171865,17823
118,-20.341218380270522,19.166231145904607,-4.137226311326846,-15.2537897083371,17.040354740201813,-3.99674835656852,17974
119,-18.597444265614463,26.039627035843278,4.877568861331535,-13.775172092366033,22.223312195348722,5.765767313610296,18111
120,-28.235904850035332,4.71929963056795,-7.37215558959205,-22.90861017018259,5.764784832427738,-9.175676248693055,18257
121,-19.916972937879006,17.153917188859456,3.6319833664574395,-15.5109588263085,14.827472795015693,3.6871017794450998,18395
122,-23.270866734604233,15.792760086296179,-3.7502610165715966,-18.204568426121615,14.854509250585629,-3.162400786217565,18519
123,-25.43925653793004,20.71336401062165,9.688898253492292,-20.382366219160886,17.356583449289253,7.257947813325962,18654
124,-22.871716526959233,34.43210954874186,22.79677211883102,-17.15019266797882,27.413906038728918,20.526904341324595,18786
125,-12.694162634960607,40.05840195810503,6.1834838823258975,-7.446211017610444,33.59325085866027,7.743703356979022,18924
126,-10.372396158072734,27.68969357578572,-1.8962497810239993,-6.500034077591544,23.765568218203665,-0.3704808126412887,19059
127,-2.1609608361922708,25.487248682826987,-0.9318400125162831,-0.10726378469008303,21.28420964962465,1.5333948855079576,19192
128,-6.065627920628595,20.181726521283583,-14.889166404353828,-2.5825417254903535,18.368846658091087,-11.045339110065546,19321
129,-3.0921210056153963,17.437303922219172,-21.767457623532334,0.14776123875559719,16.466770964178355,-16.788680306503302,19461
130,3.1933249456271984,31.6116116917091,1.9796346802308926,3.7940762519932143,25.78205197608901,5.055164826324314,19601
131,-1.2200480956022988,8.305914933613044,-20.320075306564636,0.6279257009583399,9.024442333790505,-15.883366494291721,19750
132,20.55485926798049,-9.92299578726812,-48.41982093053873,20.600760630251983,-2.379242239399847,-39.986295573455145,19885
133,22.399174410499253,-1.4249864860318566,-10.416616700956784,20.158097172329946,0.200164813249441,-8.328067184945839,20023
134,-24.05348395692428,4.519699460729457,21.148089765115262,-20.151052187988423,3.184700018132047,17.414007918434073,20157
135,-31.500137819715167,-5.9645680694058845,15.086318741069393,-27.022642823682094,-4.8929879595862955,10.970397775349676,20296
136,-16.986817217634055,14.905710331706283,7.520574759631676,-12.493550868942936,13.197909672814655,7.112757175481287,20425
137,16.956817380873364,21.62484723232979,-57.990900751178785,16.319436233649434,25.731732828691108,-43.93742360327088,20574
138,-19.978377803325543,19.243981620204416,-0.9728285408465979,-14.913396256831282,16.316749463076913,1.2591351964227315,20713
139,-40.764731183596254,-9.030196934012825,11.884694485466742,-34.01143103177969,-7.376147972084825,6.914335556557032,20854
140,-20.60663466382847,1.5370188514054215,2.2651592068796202,-17.52132086674731,2.218241939445305,1.207376182764529,20991
141,-4.164905304544308,17.014013142086515,-20.838848251225,-2.3787589103586666,17.44280920720085,-16.73240546177495,21140
142,-10.449719756059558,3.364026495859434,-19.380750117889416,-8.04985114365744,5.618121887303842,-16.712402393622327,21293
143,-29.245863185832693,-14.377960188927768,2.4586488577625385,-25.006339386111655,-11.813151963693876,-0.5590985649812382,21429
144,-14.07103695900564,-3.93446643311082,-5.957864587004985,-12.374072516571848,-2.164590917757996,-6.157859918487746,21566
145,-0.7326039926016225,21.999068136093356,-18.48749704202561,0.376237051199504,21.52365592200596,-14.268339770916748,21712
146,-23.453368033541217,2.1382531193779544,-6.71120285461156,-19.17220178617185,3.626725654266263,-6.255488559409389,21847
147,-28.97464179782454,-12.615843497585052,-0.8432200258182417,-25.049417644743915,-9.121834908252703,-3.2504524922892006,21986
148,-19.840617606000574,0.9264186280554962,-10.321675559023147,-16.519510667758663,3.2030065474565492,-9.354679550999153,22125
149,-20.22286793760273,15.498358945872655,-6.108117488385957,-15.741499770776112,15.457096379804899,-4.041043480764914,22266
150,-22.34174342886416,24.942593043121597,-10.488069169849371,-16.294206398728704,23.278655376365368,-5.734700352687861,22404
151,-25.207916074276387,25.27031825658543,-8.688563489290393,-18.501007202660585,22.95544421526543,-4.326654469629635,22560
152,-1.9194259032754784,46.755219752374416,-16.974656961863936,1.3495248526820915,40.510650871987295,-8.24584756358728,22698
153,-23.548584548085913,7.932072055917085,3.4046387522055523,-18.79241798826291,7.093214403824017,3.2214943505122475,22846
154,-33.32698180132899,-0.8148919031211416,2.191863064494199,-26.87124141984987,1.4118804259986975,0.9224091388844556,22984
155,-17.44229167660876,24.873994572452606,-17.900133654087593,-12.257150647392294,24.073743546166416,-12.52404876021882,23135
156,-23.73194006521806,17.250927591300982,-10.343765117327884,-17.99564286688509,16.856786252439946,-7.129185356633922,23280
157,-20.39651458389775,10.900030700367498,-6.298269331740219,-16.478343447168573,10.911894344587303,-4.735637686164908,23427
158,-20.36370891615863,11.425726196897182,-8.256262161152842,-16.300092956568957,11.927068696645634,-6.300819112570615,23572
159,-18.91935592126886,14.5554733162375,-9.456414029859602,-14.901387334319137,14.497236345670528,-7.030951251563064,23732
160,-18.91613997710123,11.974016308757545,-6.699194433576716,-15.214141880080724,11.914113590675049,-4.976526624760445,23889
161,-17.821033319809757,14.846470896717523,-8.281799643749899,-14.083130378042862,14.389634593407788,-5.912691172141137,24050
162,-14.901757611243935,15.03527919344013,-9.845099519789928,-11.797278097889011,14.67841705662187,-7.311245596628751,24208
163,-11.138698275990302,13.408017265854053,-8.572957694249677,-9.035368837618865,13.014538950916842,-6.603616675181278,24390
164,-12.753986370943837,11.117583402644009,-8.04653347804472,-10.542638312344627,10.898335098865324,-6.371907598007829,24565
165,-6.503071410899284,17.09541019932621,-6.996446030052839,-5.184263539514524,15.893628410948258,-4.7178454754057295,24722
166,-3.942610233525998,23.262059460540723,-22.08930290888197,-3.0867259225441708,22.281961403769145,-15.488073337299783,24874
167,-3.5560384108482657,26.071216053942766,-23.63758333520076,-2.76049751932857,24.84469440957863,-15.35338105372472,25016
168,0.11636841160562589,27.523791452549915,-32.59559521125672,-1.1434970698818383,25.917141014389518,-20.52968081492673,25160
169,-1.2354081567957942,25.2844422311392,-31.65572263522762,-1.8829176249502944,24.56840258326807,-20.690972006445296,25291
170,1.8649029067933023,19.708846344171864,-29.31251623081138,0.118029243083364,20.05358316993578,-20.835139880696065,25418
171,3.9477854343079724,21.35767002333274,-29.006927091568514,1.2193337330565097,22.238800740535503,-20.235149533023048,25556
172,6.098831030127407,21.65417133740283,-29.308478036537334,2.959986873569962,22.178387552930097,-20.797741581016496,25692
173,11.457326541580521,25.38015717484224,-42.82831617978418,3.7933364105583665,28.478713818380587,-27.982778109885697,25833
174,17.035641891608787,28.636034869565062,-57.08851794237319,5.015742135822344,33.481613410528,-34.49790926758962,25973
175,21.465460814937135,26.919956823756976,-57.17726367128704,7.790480337073133,32.19378398939057,-35.11553779546693,26122
176,22.594673019760915,23.278141247099036,-62.52768048354403,5.889383782352036,33.94118579302408,-38.824278304707434,26277
177,21.096353111134242,26.036678288451398,-72.41251589228436,4.524232616822113,37.116469866228954,-40.958497061516965,26440
178,11.36040642778231,33.77749478675498,-57.00080173410206,2.630719281019029,37.41001772957295,-33.78137330410179,26595
179,9.370571767213244,26.29763358433785,-40.860114087607016,3.78418829641192,28.632968154087855,-26.383485344389477,26745
180,4.438644298733643,23.600656642808723,-43.68629229945235,0.9491924947159633,25.967112422929173,-28.70297845910859,26887
181,5.997378309133897,17.909352046389493,-33.92452666780851,3.2774312532948304,20.009993280821636,-24.23216478376719,27045
182,3.32320169091557,17.859042477648746,-31.56648931956064,1.1873772793002269,20.040559869189863,-22.514544317485782,27197
183,2.149632842303755,18.120621330528394,-34.74459103426122,0.21736714402962476,20.849581198295937,-25.09792971917241,27361
184,6.083485744395682,20.992461926029502,-29.55330502803504,3.036929601406987,21.892421319150532,-20.15364901522619,27515
185,-6.426331719820933,13.359329429682353,-29.141027816051306,-6.226106246146874,15.663800800949973,-21.958779159771733,27669
186,-1.7171664091193686,23.389294512770203,-17.99629771117047,-1.8912276750763581,22.190609567207478,-12.17406390642691,27819
187,-4.7562047787530295,25.9284722032377,-23.644523334708005,-4.386039089396234,24.87558562926968,-15.552155862745357,27978
188,-7.937913534307344,24.237406797717732,-23.85297198739082,-6.965186640138051,23.791563610700173,-15.673241676196309,28120
189,-3.711726522333347,24.728524769057273,-41.53850176172393,-4.712261700585443,27.82422628419255,-26.227554551936475,28270
190,-4.911070259345498,18.39178262598754,-42.124380381214245,-5.237007577434521,23.33040456158806,-28.120611394037695,28424
191,-2.3988379717939585,22.59263319049025,-31.567990981888233,-2.742504143082896,23.10687641838063,-20.899785033126363,28584
192,4.297101977817794,23.215495792007456,-37.47480565727245,2.1811470612551407,24.80569519652798,-25.463310679873278,28736
193,-15.783576018568318,16.64739613824162,-32.35952765176018,-12.375744063537848,18.750414845965278,-22.452620385298623,28905
194,-11.855375604771856,13.181862291004366,-16.104911828337627,-9.700835025978183,13.443482636347102,-12.342672001988033,29056
195,-14.701904416653402,15.260730534357856,-16.25509446885808,-11.756783871163087,15.503174817543007,-12.040274209973703,29218
196,-10.654078315131702,18.373079864394246,-18.740406578217222,-8.44196022961166,18.16496278356593,-13.488274074790219,29353
197,-9.01048082712326,17.729758378668595,-19.190830357044604,-7.125795489141648,17.749942186648532,-13.897846601060616,29513
198,-8.445711295242544,17.24515068727986,-21.132381826311963,-6.9635243379198375,17.571303896656804,-15.256841238474864,29655
199,-7.9673617225631395,17.989539590831164,-24.73675583516407,-6.895101564953243,18.538959129330973,-17.655341874577964,29806
200,-5.601608376039531,22.560214169257105,-29.743860250059065,-5.508989845991036,23.019234096312697,-20.349744679162395,29951
201,-1.9819968165915187,20.92096692700834,-33.27738326525442,-2.677961756258687,21.618526770001164,-22.761056827032863,30096
202,-0.710269771795815,21.965325703655093,-32.415177551686284,-2.049620092335223,22.724851397677376,-22.093469054247148,30241
203,6.758264133250632,28.42043241772037,-51.815174710488435,-0.18640080952699234,32.69782587156311,-31.28569096243652,30389
204,7.973311032483036,35.07132210572952,-48.94189363452858,0.5683564237697984,36.28362543614349,-28.635969178222133,30530
205,22.73906744694718,33.19651786977914,-79.90289804293032,2.0674386770311286,47.52363007627548,-41.633096412198405,30680
206,19.86551872839877,41.686586596786206,-87.44937363022846,0.29588627722473126,50.53243809693756,-43.982581349854556,30819
207,19.463338855954394,35.204226697670244,-94.06522127660566,-1.6807598233638585,49.96108140095634,-46.593223847902465,30969
208,22.65933469807597,26.494773043164145,-95.15768675592335,-1.0170980872130624,48.58960779144843,-47.222247154338326,31111
209,18.005323844922778,27.918082556243018,-86.4755606859812,-1.9549405196558252,46.25280410133584,-44.53815069055257,31255
210,15.454058926354762,27.576078533197556,-78.26386907874154,-2.1492486016238748,43.36118473993685,-42.43449962854222,31401
211,4.747841864060055,34.651019133932,-59.48211745316182,-1.3352971120192638,35.15326381796285,-33.65422231836636,31551
212,10.527767857277304,26.685033664460455,-58.46439686536033,1.194673869416225,34.767274424994135,-35.43258185122801,31698
213,7.786275326421711,26.257206584989753,-47.395889161454875,1.325202602228522,30.34020744787255,-29.194447454608206,31848
214,1.223447226208724,27.31600749994082,-29.79834789859635,-1.2579678473008982,27.234351512688917,-19.3982797855147,31989
215,-1.343192695958368,30.662977093576135,-28.518519955367058,-3.291743972515761,29.627473476389575,-17.715687012377064,32139
216,-4.291085781509462,34.65183193060202,-53.040561329078734,-6.3452477847398026,36.592066525032976,-31.366125055873226,32272
217,0.037254671524515615,28.746693546035992,-26.438440854023863,-1.745505052538427,28.060040152398695,-15.961003960284705,32422
218,6.522389844027637,40.077034185508296,-54.984152833695504,0.12425288692640857,41.94106167318805,-29.26881424098016,32563
219,11.46187713997415,30.978332560913834,-56.923921863381196,4.132186803685633,35.64070995973464,-33.39720931626977,32732
220,8.41298000845372,21.995841908281605,-45.57130127041342,3.1563036500917243,27.89460966280077,-28.83830332466168,32907
221,1.2291908985811983,25.588008766307297,-39.02306602923543,-1.0812745546097682,25.324019577094123,-24.824985617006497,33070
222,0.5455786161641104,23.40172520700965,-44.819333664982906,-0.7327107519582162,24.85352045461677,-30.402739541161793,33215
223,-1.9962001506049434,17.75590865923437,-32.73774739908997,-2.3963507850913137,18.757337463193917,-22.989152401717686,33366
224,-3.1385224783647905,35.07835736871015,-23.300852875893533,-3.3280736030350897,30.7825523311652,-12.512656863308788,33496
225,2.5009696767738605,40.342431435970845,-48.521808992853614,-2.7259540560360014,42.25257597971991,-24.39861229363249,33642
226,-3.887143302692871,31.191926890763884,-36.11262860057975,-3.994477360146416,29.322832783562898,-21.84372016122096,33771
227,-0.06610219235574745,30.96325183033583,-41.278917280397934,-1.436616608830028,29.722138001001234,-25.651040832014907,33922
228,-3.1058884294854168,18.31630105600642,-29.821132387210106,-3.2108911367164317,19.200088474356455,-20.64924463926587,34061
229,-0.5312591842766213,20.189570605317712,-30.595245632365753,-1.2493503287579448,20.59999969504668,-21.466287123009458,34209
230,-1.1390691967440447,18.60169001705382,-26.226131215813076,-1.539985415610221,19.154857527068994,-18.99235699142473,34351
231,-1.2006409655349317,19.64951256368144,-24.90169203927423,-1.5085745192338242,19.35753111532413,-17.407776471539645,34502
232,-1.4939238259884897,18.827526444244917,-26.54777129453474,-1.644488430412164,19.432131837264848,-19.413043743326273,34657
233,1.3163220148009351,11.48948850290112,-15.640531736171486,0.9185909854062132,11.77128017941916,-12.51827316802335,34812
234,-4.3645766536218416,10.787198038666252,-13.741206349306498,-3.838816431702129,10.874845111668241,-11.067133243058649,34952
235,-10.868603324253165,14.999943725178232,-8.988782931684296,-9.256097491723255,14.194175248466747,-6.4435957921444045,35102
236,-15.790029823234999,22.913735945525268,-17.6517629168021,-12.300014132601616,21.56974176847544,-11.297716818669718,35246
237,-13.19694325867209,20.847505176809356,-16.566025059947684,-10.604267659564965,19.597751106195282,-11.16096862086808,35392
238,-12.054806897146527,19.144646434896153,-20.185030221970557,-9.505866979216956,18.757911291683925,-14.506109833611191,35530
239,-7.785641254927163,14.30698811826396,-15.507001555214966,-6.419790244033105,14.306227962868698,-11.660384021252396,35678
240,0.5947689005065341,19.366277760499546,-20.17598451713973,0.39659391913413805,18.92709333624657,-14.782529174675414,35824
241,-2.8712512507781214,15.07585493570496,-17.651311782017153,-2.475688988423107,14.82562473677074,-13.51551701199952,35969
242,-2.1096727381499223,15.352518782078787,-15.89463246640054,-2.011216392237029,14.884196409601813,-11.99715761820414,36112
243,0.22873972657838837,20.32873927877679,-20.288411176831328,-0.5817015734849578,19.632496099566342,-14.290757934239638,36256
